50,State: 01\County code: 101\Year: 20190101\Rows: 184
51,State: 01\County code: 103\Year: 20100101\Rows: 8882
51,State: 01\County code: 103\Year: 20110101\Rows: 121
51,State: 01\County code: 103\Year: 20120101\Rows: 123
51,State: 01\County code: 103\Year: 20130101\Rows: 122
51,State: 01\County code: 103\Year: 20140101\Rows: 122
51,State: 01\County code: 103\Year: 20150101\Rows: 121
51,State: 01\County code: 103\Year: 20160101\Rows: 122
51,State: 01\County code: 103\Year: 20170101\Rows: 124
51,State: 01\County code: 103\Year: 20180101\Rows: 122
51,State: 01\County code: 103\Year: 20190101\Rows: 121
56,State: 01\County code: 113\Year: 20100101\Rows: 249
56,State: 01\County code: 113\Year: 20110101\Rows: 242
56,State: 01\County code: 113\Year: 20120101\Rows: 244
56,State: 01\County code: 113\Year: 20130101\Rows: 244
56,State: 01\County code: 113\Year: 20140101\Rows: 244
56,State: 01\County code: 113\Year: 20150101\Rows: 242
56,State: 01\County code: 113\Year: 20160101\Rows: 180
56,State: 01\County code: 113\Year: 20170101\Rows: 2752
56,State: 01\County code: 113\Year: 20180101\Rows: 9004
56,State: 01\County code: 113\Year: 20190101\Rows: 9002
58,State: 01\County code: 117\Year: 20100101\Rows: 122
58,State: 01\County code: 117\Year: 20110101\Rows: 121
58,State: 01\County code: 117\Year: 20120101\Rows: 122
58,State: 01\County code: 117\Year: 20130101\Rows: 122
58,State: 01\County code: 117\Year: 20140101\Rows: 122
58,State: 01\County code: 117\Year: 20150101\Rows: 55
60,State: 01\County code: 121\Year: 20100101\Rows: 122
60,State: 01\County code: 121\Year: 20110101\Rows: 121
60,State: 01\County code: 121\Year: 20120101\Rows: 122
60,State: 01\County code: 121\Year: 20130101\Rows: 122
60,State: 01\County code: 121\Year: 20140101\Rows: 122
60,State: 01\County code: 121\Year: 20150101\Rows: 129
60,State: 01\County code: 121\Year: 20160101\Rows: 122
60,State: 01\County code: 121\Year: 20170101\Rows: 122
62,State: 01\County code: 125\Year: 20100101\Rows: 8882
62,State: 01\County code: 125\Year: 20110101\Rows: 121
62,State: 01\County code: 125\Year: 20120101\Rows: 122
62,State: 01\County code: 125\Year: 20130101\Rows: 122
